order_id,date,customer_id,product_id,revenue,units,source
3307,2023-02-21 03:58:20,1827,198,51.53,2,app
3892,2023-01-06 16:30:28,1688,47,79.97,1,web
1297,2023-03-25 21:52:51,1872,110,80.01,3,app
1600,2023-02-17 21:14:39,1968,223,60.76,4,app
350,2023-01-03 14:33:54,327,91,16.48,4,app
4664,2023-01-27 15:55:13,815,137,12.98,4,app
2430,2023-03-03 03:59:29,191,115,88.66,5,app
1698,2023-02-26 06:04:49,2228,195,13.36,2,web
4852,2023-02-26 04:02:22,1189,187,68.07,5,app
2686,2023-01-11 17:34:15,126,93,12.01,2,web
856,2023-01-01 08:17:21,1493,194,85.04,2,app
833,2023-01-27 21:26:49,2035,104,36.12,3,app
2977,2023-02-08 03:18:28,1931,210,54.44,2,web
2477,2023-02-17 06:37:51,1701,6,85.97,3,web
3957,2023-01-18 16:05:17,1154,204,13.67,4,web
3726,2023-02-11 18:09:24,801,58,27.34,5,web
4971,2023-03-26 13:38:34,959,109,18.11,4,web
2168,2023-01-06 00:48:03,1447,19,61.39,1,app
4222,2023-02-15 23:17:24,2107,174,42.34,4,app
2839,2023-01-10 04:03:32,1460,225,77.91,3,web
937,2023-03-12 00:10:54,2199,204,13.67,2,web
2661,2023-02-04 06:10:28,275,7,23.09,4,app
2836,2023-03-03 14:15:45,1436,140,35.53,3,web
2667,2023-03-17 05:29:54,2182,92,84.13,2,app
970,2023-01-18 12:27:17,1823,104,36.12,3,app
4506,2023-02-15 08:00:10,1416,216,60.92,1,web
3971,2023-01-22 15:53:00,627,54,59.34,4,app
4989,2023-01-19 07:02:52,2324,157,29.69,2,web
2220,2023-01-06 12:49:04,1667,87,67.86,5,app
4145,2023-01-09 20:03:48,1792,197,64.7,3,app
143,2023-02-07 11:47:16,1544,129,85.18,4,app
805,2023-03-30 08:54:17,2189,30,66.16,3,web
4795,2023-03-15 14:06:33,1677,52,63.12,5,app
2352,2023-03-27 18:24:50,1902,132,73.78,4,app
2688,2023-03-02 17:48:50,1769,170,44.81,1,app
1756,2023-02-20 16:00:11,694,94,11.08,4,web
3125,2023-02-06 03:24:40,1061,115,88.66,5,web
556,2023-01-26 00:49:43,344,206,88.94,2,web
1118,2023-03-21 18:39:05,260,174,42.34,5,web
4183,2023-01-27 17:55:36,2326,53,10.83,1,web
677,2023-02-08 13:01:45,455,172,39.84,5,app
685,2023-02-27 17:57:51,1906,18,32.23,2,web
3340,2023-02-26 19:13:24,1808,93,12.01,5,app
226,2023-01-20 06:45:05,830,68,93.04,5,app
1596,2023-02-25 21:21:51,2054,174,42.34,3,app
3760,2023-03-25 09:40:06,385,38,29.47,2,app
3224,2023-02-25 11:48:03,683,121,5.86,5,app
4420,2023-03-09 20:02:33,231,127,24.01,3,app
4734,2023-02-21 23:54:23,1526,35,78.52,4,app
2943,2023-01-09 02:20:51,1202,123,32.46,3,app
817,2023-03-13 15:51:14,679,55,98.09,5,app
76,2023-02-27 21:51:10,998,126,14.26,2,web
4499,2023-03-06 04:15:59,639,71,25.14,1,app
3876,2023-01-30 17:07:24,653,115,88.66,1,web
4484,2023-02-19 01:08:18,90,52,63.12,3,web
1307,2023-03-14 13:36:06,1884,10,93.17,2,web
1107,2023-03-12 13:59:13,1670,103,34.24,3,web
3210,2023-03-23 11:20:39,402,93,12.01,5,app
724,2023-01-07 05:34:19,2455,204,13.67,3,app
2742,2023-01-04 02:00:22,375,45,47.2,3,web
4620,2023-01-29 19:39:40,34,30,66.16,5,app
1211,2023-01-29 23:26:27,489,116,16.86,1,app
1106,2023-03-26 22:06:55,2295,73,56.05,3,app
4823,2023-01-22 05:12:23,2368,124,76.33,3,web
3113,2023-01-28 03:19:07,1866,89,19.01,3,web
3292,2023-02-18 11:12:31,280,216,60.92,4,app
3842,2023-02-05 09:34:12,157,176,61.48,2,app
1179,2023-02-19 03:49:31,356,93,12.01,1,app
4892,2023-01-22 06:52:05,1860,183,72.14,5,app
2474,2023-03-23 23:30:26,908,205,74.74,1,app
3230,2023-02-10 11:58:50,1980,29,53.64,3,app
3482,2023-03-18 18:37:05,1103,194,85.04,3,web
908,2023-01-27 08:17:33,903,113,80.26,5,app
4739,2023-02-04 03:35:05,1327,131,46.98,1,app
3999,2023-03-30 12:19:17,1806,28,57.85,1,app
3613,2023-01-25 08:33:02,1995,212,11.8,4,web
1119,2023-01-28 19:36:01,558,176,61.48,3,app
4049,2023-02-24 10:27:19,1539,81,20.71,5,app
3131,2023-03-22 02:21:20,1204,45,47.2,1,web
1668,2023-01-18 16:13:58,2412,216,60.92,2,web
1733,2023-01-19 04:23:24,143,35,78.52,4,web
507,2023-03-20 22:53:30,1113,209,45.24,2,web
4503,2023-01-08 15:07:45,1865,1,74.6,1,app
4155,2023-01-19 17:12:47,2145,224,70.11,5,app
2902,2023-01-14 08:11:26,1712,184,15.76,4,web
1926,2023-03-30 12:01:20,321,215,78.52,5,app
1634,2023-01-16 22:40:29,2195,93,12.01,2,web
124,2023-02-02 07:53:03,1813,104,36.12,4,app
1704,2023-01-08 19:07:20,2005,154,27.45,2,app
3426,2023-03-27 23:27:29,300,217,15.17,5,web
3348,2023-02-01 11:03:37,33,60,48.95,3,web
2458,2023-02-19 16:15:45,2167,53,10.83,5,web
40,2023-03-08 09:15:10,277,203,39.21,4,app
2224,2023-02-09 04:13:10,389,237,63.3,3,app
36,2023-03-08 05:53:51,2029,219,44.09,3,app
4678,2023-03-25 09:41:51,483,171,87.56,1,app
3834,2023-03-17 23:27:27,2099,137,12.98,2,app
4166,2023-02-07 00:36:27,2225,131,46.98,4,app
1495,2023-02-07 17:11:37,1767,3,29.33,3,app
2508,2023-03-22 09:17:43,543,116,16.86,1,app
841,2023-03-03 18:17:29,1956,22,16.71,1,web
3453,2023-03-19 22:44:40,2137,197,64.7,1,app
3324,2023-02-16 14:15:03,2341,131,46.98,5,web
133,2023-03-14 22:47:29,1468,45,47.2,3,web
801,2023-03-22 16:30:41,1201,80,71.87,2,app
3755,2023-01-07 04:45:15,692,165,97.06,2,web
2702,2023-01-30 03:45:13,612,171,87.56,4,app
611,2023-01-01 01:08:37,87,162,71.6,3,web
63,2023-01-12 20:25:08,2149,46,91.75,5,app
1236,2023-01-21 23:31:57,1384,98,6.85,5,app
3014,2023-03-21 03:42:12,1223,218,32.16,2,app
789,2023-03-25 05:04:39,961,117,56.14,3,web
989,2023-03-06 18:47:11,841,35,78.52,1,web
2834,2023-02-10 03:44:37,1625,75,83.48,1,app
1414,2023-02-04 07:56:03,1573,13,21.07,5,app
4254,2023-02-14 00:05:03,2043,170,44.81,5,web
1819,2023-02-06 20:18:04,318,41,66.1,4,web
2071,2023-02-20 18:17:29,1571,48,85.2,5,app
1655,2023-01-08 16:40:13,2395,98,6.85,4,app
936,2023-02-04 01:00:12,1447,136,66.08,1,web
1362,2023-01-14 16:16:02,778,199,40.28,1,web
2457,2023-01-04 02:03:35,2411,154,27.45,1,web
3075,2023-03-16 18:54:17,2183,8,39.81,5,app
3329,2023-01-03 13:48:22,1491,238,73.49,3,app
2603,2023-01-02 18:17:16,490,54,59.34,4,app
1851,2023-01-30 18:14:51,1308,157,29.69,4,web
4966,2023-03-24 19:27:29,1910,185,56.84,3,app
4671,2023-02-17 17:22:39,925,70,90.77,1,app
450,2023-03-01 10:21:05,600,145,87.83,4,web
4938,2023-02-01 14:56:22,902,234,8.13,2,app
1005,2023-03-26 20:44:16,603,22,16.71,3,web
546,2023-01-03 13:41:42,1957,166,50.37,4,app
2217,2023-01-01 14:55:15,405,212,11.8,4,web
1423,2023-03-13 21:27:47,1824,54,59.34,1,web
3468,2023-03-30 00:50:12,1818,47,79.97,5,app
4007,2023-01-04 13:39:31,1507,164,13.99,5,app
2594,2023-02-27 11:14:35,957,140,35.53,2,app
3904,2023-03-10 04:23:40,1528,214,11.53,1,app
1734,2023-02-13 07:07:04,2273,11,45.71,3,web
3959,2023-03-29 14:32:59,43,207,19.23,4,app
1957,2023-01-15 21:48:04,2347,206,88.94,3,web
2511,2023-03-17 09:41:56,1405,218,32.16,3,app
3212,2023-01-12 19:43:29,1708,163,23.41,1,app
1584,2023-03-19 10:37:38,776,102,62.78,1,app
4195,2023-02-06 23:26:12,1883,212,11.8,3,app
275,2023-01-08 20:55:23,1550,26,98.94,5,app
4719,2023-02-28 08:04:13,2014,77,57.61,3,web
2926,2023-01-28 10:31:34,1987,230,39.57,1,web
417,2023-03-03 09:10:37,1194,128,32.27,4,web
499,2023-01-07 01:57:29,1879,11,45.71,2,web
796,2023-01-31 12:57:02,1981,62,45.51,2,app
1877,2023-02-15 09:35:27,1977,59,29.9,5,web
3424,2023-02-10 15:23:26,745,59,29.9,4,app
3194,2023-03-08 20:48:00,2218,136,66.08,2,web
2468,2023-02-23 19:28:55,1955,225,77.91,2,web
3595,2023-02-23 01:27:15,1011,60,48.95,3,web
3276,2023-03-10 08:02:13,131,123,32.46,4,app
707,2023-03-06 07:39:54,1232,120,89.81,2,app
460,2023-01-21 22:03:08,116,62,45.51,3,web
3330,2023-03-21 23:55:15,1353,88,81.31,1,app
1333,2023-01-08 08:44:18,2323,170,44.81,2,app
3847,2023-02-19 23:14:05,1697,77,57.61,1,app
2772,2023-01-21 22:08:22,192,174,42.34,2,app
663,2023-03-27 09:42:50,2434,17,89.24,2,web
1241,2023-01-23 15:05:18,1250,9,79.84,4,app
3458,2023-01-28 04:39:20,1938,23,43.71,1,web
1481,2023-02-04 03:02:10,274,215,78.52,4,web
2219,2023-01-17 06:16:26,1885,171,87.56,3,app
2749,2023-03-02 10:43:10,2076,154,27.45,3,web
2883,2023-03-06 03:12:15,202,171,87.56,1,app
4171,2023-02-02 23:03:57,885,234,8.13,1,web
4134,2023-01-05 08:35:05,1716,83,8.97,2,web
596,2023-03-10 09:10:24,781,174,42.34,1,app
4902,2023-02-09 07:38:32,135,221,73.68,5,web
1746,2023-01-14 07:25:57,114,76,19.21,5,app
1601,2023-02-05 21:30:15,1237,17,89.24,2,web
1002,2023-02-01 01:39:30,387,151,91.75,2,app
3181,2023-03-27 14:08:39,396,82,21.26,1,app
3278,2023-03-08 22:04:43,874,188,25.55,2,app
2395,2023-01-28 20:16:15,1299,159,5.92,2,web
940,2023-01-29 04:30:48,2363,127,24.01,1,app
2706,2023-03-18 17:16:12,674,68,93.04,3,web
1240,2023-03-22 10:02:21,1203,155,62.5,2,web
3303,2023-01-10 07:28:07,337,107,29.51,5,web
1881,2023-02-24 06:17:40,928,61,99.17,1,app
267,2023-02-17 00:19:29,1590,100,86.41,2,app
1117,2023-02-20 09:23:22,276,114,13.91,3,web
3716,2023-01-06 21:30:59,574,74,95.27,1,web
3951,2023-02-03 11:00:10,1510,96,39.41,5,web
1411,2023-03-18 16:18:25,2385,231,90.51,5,app
2194,2023-03-13 18:10:06,1127,178,53.42,2,app
914,2023-01-07 18:44:30,159,131,46.98,3,app
4252,2023-01-02 16:51:13,902,65,90.16,4,web
3533,2023-02-21 08:02:10,291,225,77.91,1,app
4190,2023-01-24 15:33:48,2219,97,98.03,1,web
1093,2023-03-13 06:40:32,2331,52,63.12,2,web
1113,2023-02-09 23:23:42,1897,101,54.27,1,web
1807,2023-03-06 16:05:19,18,48,85.2,1,app
2496,2023-02-08 05:31:36,1633,191,11.45,3,app
3728,2023-02-12 07:09:47,285,202,91.58,4,app
1083,2023-03-13 15:32:28,303,212,11.8,1,web
1851,2023-01-30 18:14:51,1308,178,53.42,4,web
892,2023-02-12 04:44:44,1067,141,63.16,3,app
4735,2023-03-20 22:00:58,163,55,98.09,2,app
141,2023-03-20 23:33:53,64,136,66.08,2,app
2976,2023-01-23 05:38:43,269,95,13.12,4,app
3489,2023-02-01 15:42:17,2424,213,80.06,1,web
415,2023-02-25 23:10:03,936,140,35.53,2,web
2734,2023-03-12 20:25:55,1289,51,83.15,1,web
994,2023-01-19 18:16:44,2138,53,10.83,1,web
4701,2023-02-03 21:58:44,1395,74,95.27,5,app
780,2023-03-21 14:44:07,1154,103,34.24,2,web
1427,2023-01-25 20:09:04,1185,141,63.16,5,web
3924,2023-02-13 10:49:50,1679,103,34.24,3,app
2226,2023-01-22 20:34:59,1049,213,80.06,1,web
4867,2023-01-21 23:09:05,858,23,43.71,4,web
1433,2023-01-25 18:11:03,1807,237,63.3,4,app
2289,2023-03-05 21:45:38,1879,49,95.08,4,web
3392,2023-02-12 12:02:47,2130,66,87.05,4,web
4872,2023-01-25 09:56:01,1055,130,46.39,3,web
1966,2023-03-11 15:03:44,1592,94,11.08,3,web
2079,2023-03-07 04:34:08,1465,129,85.18,3,web
3752,2023-02-25 14:28:17,1231,40,96.75,1,web
1927,2023-02-02 13:30:28,1555,123,32.46,1,web
1495,2023-02-07 17:11:37,1767,216,60.92,4,app
2818,2023-03-04 16:48:30,127,225,77.91,5,web
4636,2023-02-19 01:14:04,1340,167,22.18,2,app
4319,2023-03-29 05:35:42,1221,197,64.7,5,app
3590,2023-01-18 03:38:48,1851,133,94.56,2,web
161,2023-02-02 05:21:59,68,131,46.98,2,app
962,2023-03-19 21:28:27,1838,230,39.57,2,app
18,2023-03-02 01:48:22,181,128,32.27,1,web
517,2023-01-08 00:49:47,2107,37,14.6,4,app
2752,2023-03-26 11:48:21,1897,21,37.39,4,web
2612,2023-01-05 02:49:33,86,151,91.75,4,web
2909,2023-03-09 04:45:51,1344,44,63.19,3,web
1466,2023-03-01 05:28:09,1333,112,50.15,1,web
2983,2023-03-29 02:21:37,2139,82,21.26,2,app
1205,2023-02-20 22:27:44,1199,185,56.84,2,web
1568,2023-01-14 11:59:29,133,37,14.6,3,app
3721,2023-01-13 17:41:02,346,219,44.09,1,web
1676,2023-02-04 21:44:21,1584,138,56.49,1,web
4433,2023-02-05 21:51:05,1247,14,17.14,5,web
4839,2023-03-11 10:07:58,642,5,22.83,2,web
831,2023-03-24 10:09:45,2254,151,91.75,4,app
4441,2023-03-13 10:25:43,1357,203,39.21,3,app
2332,2023-03-03 05:51:32,1077,230,39.57,3,app
418,2023-02-15 06:20:50,2101,54,59.34,5,web
3371,2023-03-29 14:30:03,1186,74,95.27,4,app
4510,2023-02-05 22:26:07,981,24,42.42,3,app
2697,2023-03-30 18:41:52,2047,216,60.92,1,web
4990,2023-01-11 06:22:21,230,221,73.68,4,app
4354,2023-01-21 00:08:42,2251,17,89.24,4,app
1165,2023-03-10 20:19:04,363,107,29.51,2,app
1976,2023-02-03 04:58:00,588,60,48.95,3,app
4199,2023-02-28 03:43:58,869,84,71.84,1,web
4167,2023-01-26 13:17:23,864,181,97.85,1,app
2562,2023-02-03 04:29:45,1936,224,70.11,4,app
189,2023-02-18 19:00:38,1365,218,32.16,5,web
2967,2023-03-02 16:27:27,1539,26,98.94,3,app
4117,2023-01-07 14:28:32,2091,94,11.08,4,web
2707,2023-02-03 09:14:24,276,202,91.58,2,web
596,2023-03-10 09:10:24,781,115,88.66,4,app
423,2023-01-21 20:21:49,941,82,21.26,1,web
3602,2023-03-28 10:42:43,1150,120,89.81,5,web
3139,2023-03-24 04:08:11,2046,33,48.96,3,app
1572,2023-02-17 15:36:34,1261,111,66.5,5,app
1643,2023-01-31 12:14:52,1528,65,90.16,2,web
2186,2023-01-10 13:22:50,1946,118,77.12,1,web
674,2023-01-27 07:42:10,203,1,74.6,3,web
4252,2023-01-02 16:51:13,902,138,56.49,2,web
2617,2023-03-24 16:25:16,1802,157,29.69,3,app
1892,2023-03-04 06:33:41,2362,48,85.2,3,app
3380,2023-01-14 22:33:34,1437,132,73.78,5,web
4376,2023-03-11 03:49:45,2289,176,61.48,3,web
3143,2023-02-18 16:43:41,53,54,59.34,2,app
3491,2023-02-07 21:41:23,520,170,44.81,5,app
2192,2023-02-25 02:20:00,1583,118,77.12,2,web
4795,2023-03-15 14:06:33,1677,58,27.34,1,app
2887,2023-02-04 00:42:12,870,138,56.49,3,web
3079,2023-02-19 09:48:06,2155,166,50.37,5,app
1473,2023-03-15 01:26:03,93,197,64.7,2,web
2189,2023-03-11 09:45:19,990,102,62.78,3,app
2271,2023-02-18 19:51:13,618,224,70.11,2,app
4130,2023-02-25 08:18:12,185,208,10.48,1,web
293,2023-02-09 06:33:32,2003,186,50.9,3,app
4185,2023-02-06 07:29:40,1884,210,54.44,4,web
4770,2023-01-24 20:37:46,2271,152,5.99,5,app
4972,2023-01-23 20:16:47,882,222,38.57,4,web
2058,2023-02-17 16:02:39,682,222,38.57,3,web
959,2023-01-09 06:31:28,1482,40,96.75,3,app
4280,2023-01-09 12:36:51,2283,237,63.3,3,app
1675,2023-02-01 02:54:23,28,135,72.48,1,web
4376,2023-03-11 03:49:45,2289,128,32.27,2,web
973,2023-01-12 12:12:01,1311,197,64.7,5,app
53,2023-02-18 05:00:04,1364,152,5.99,2,web
4934,2023-01-02 18:20:38,1220,26,98.94,1,web
732,2023-01-07 07:35:37,1041,55,98.09,1,app
2164,2023-02-01 15:03:52,497,37,14.6,1,web
2236,2023-02-11 22:28:03,2329,5,22.83,4,app
1078,2023-01-14 16:02:49,2294,228,18.32,3,web
4070,2023-01-22 14:57:18,2390,207,19.23,5,web
2296,2023-02-15 01:16:38,2095,193,13.02,1,web
4793,2023-01-04 11:29:30,222,133,94.56,1,web
4705,2023-02-18 20:24:26,399,75,83.48,4,app
2827,2023-03-15 16:37:19,135,81,20.71,5,web
2377,2023-03-16 14:12:46,214,179,65.13,4,web
4497,2023-01-24 22:42:16,1044,81,20.71,3,web
2164,2023-02-01 15:03:52,497,192,64.34,1,web
3142,2023-02-06 09:37:56,184,45,47.2,5,app
3028,2023-01-05 14:04:34,935,132,73.78,5,app
3497,2023-03-13 19:33:29,1154,141,63.16,2,web
4982,2023-02-03 05:21:48,1689,169,17.29,3,app
2442,2023-01-29 06:52:54,1356,17,89.24,3,app
4489,2023-01-19 15:54:29,47,75,83.48,5,app
374,2023-01-19 23:57:38,2309,213,80.06,2,app
2037,2023-01-23 18:07:03,558,53,10.83,2,app
266,2023-02-21 18:26:33,12,74,95.27,4,web
2118,2023-03-19 16:21:40,2234,115,88.66,2,app
1216,2023-03-08 10:46:49,1819,75,83.48,2,web
3956,2023-03-26 10:08:21,395,231,90.51,2,app
1693,2023-03-28 16:53:47,1435,184,15.76,1,app
1564,2023-01-24 01:16:33,657,156,18.34,2,app
730,2023-03-12 10:12:50,2107,9,79.84,3,web
1411,2023-03-18 16:18:25,2385,180,5.91,4,app
4382,2023-03-01 11:53:32,1082,149,18.52,1,web
3934,2023-01-11 13:04:43,1163,170,44.81,1,app
3965,2023-03-10 06:47:02,632,176,61.48,1,app
2303,2023-02-21 04:12:15,1921,126,14.26,5,web
370,2023-03-18 12:12:12,797,61,99.17,5,app
2754,2023-02-15 11:11:21,1710,107,29.51,2,web
3263,2023-01-03 21:19:26,290,100,86.41,5,app
540,2023-01-21 03:46:17,1185,162,71.6,2,web
202,2023-01-22 02:07:50,2189,41,66.1,1,app
1384,2023-03-08 08:57:22,489,210,54.44,2,web
3164,2023-01-23 08:33:10,2271,235,30.67,4,web
860,2023-02-10 13:47:37,1034,54,59.34,1,app
2307,2023-02-12 22:58:15,1453,147,14.06,5,web
2502,2023-01-14 07:04:45,1089,66,87.05,1,app
2209,2023-01-10 12:25:47,373,179,65.13,1,web
3976,2023-01-18 07:01:52,510,59,29.9,4,app
3317,2023-02-27 14:34:32,398,237,63.3,1,web
2953,2023-03-08 09:11:48,1207,95,13.12,4,app
2711,2023-03-22 23:06:19,1596,175,86.04,4,web
2551,2023-03-21 13:39:04,2127,15,43.46,1,app
1459,2023-03-23 05:58:32,1216,234,8.13,4,web
2705,2023-02-11 07:16:32,1853,52,63.12,2,web
863,2023-02-09 21:49:27,901,127,24.01,5,web
3822,2023-01-14 06:18:07,726,147,14.06,4,web
3388,2023-02-10 19:10:06,76,172,39.84,2,app
1640,2023-01-16 12:44:46,1835,195,13.36,5,app
1518,2023-01-04 14:58:08,9,20,71.6,4,web
357,2023-03-15 11:47:00,266,101,54.27,4,app
869,2023-01-19 17:13:44,464,93,12.01,5,web
1602,2023-02-02 00:29:44,1603,3,29.33,1,app
2468,2023-02-23 19:28:55,1955,4,96.0,5,web
2336,2023-02-04 17:10:09,794,115,88.66,2,web
4715,2023-01-12 14:38:53,1093,235,30.67,4,web
4350,2023-03-08 01:44:31,400,60,48.95,1,web
2999,2023-01-24 03:33:02,794,221,73.68,3,web
4062,2023-02-16 07:28:24,1302,161,34.62,3,web
4566,2023-02-17 03:18:57,1767,233,70.89,1,app
3823,2023-03-04 10:34:13,2091,155,62.5,5,web
1040,2023-01-17 06:02:13,1956,108,75.11,5,app
537,2023-02-23 23:03:54,634,154,27.45,3,app
4632,2023-02-19 15:08:19,370,224,70.11,1,app
2086,2023-03-09 22:08:33,2283,220,36.85,5,app
2838,2023-03-07 11:34:57,1027,176,61.48,3,app
3602,2023-03-28 10:42:43,1150,215,78.52,2,web
636,2023-02-25 23:41:21,6,129,85.18,2,web
1234,2023-03-01 16:03:40,1131,126,14.26,1,app
4830,2023-03-25 16:03:56,193,114,13.91,1,app
3909,2023-01-26 22:52:58,939,235,30.67,1,web
2178,2023-03-02 13:06:25,1469,189,60.6,4,web
2964,2023-03-17 12:25:17,1295,115,88.66,1,web
4038,2023-03-30 03:04:39,2167,128,32.27,3,app
3710,2023-02-14 21:04:26,1442,196,23.19,4,web
2939,2023-01-31 04:52:52,251,168,65.47,5,app
4398,2023-02-27 04:00:37,2065,12,67.83,5,app
2404,2023-02-19 11:00:19,1813,193,13.02,4,app
3962,2023-03-17 05:10:58,2403,89,19.01,3,web
3642,2023-01-27 22:59:54,2383,27,24.13,1,web
3211,2023-01-03 22:39:02,477,13,21.07,3,web
1364,2023-01-20 19:23:39,135,57,94.74,2,app
4315,2023-01-02 15:35:34,18,75,83.48,2,app
3120,2023-02-13 09:05:58,822,152,5.99,5,app
699,2023-01-08 19:30:46,79,12,67.83,2,app
2233,2023-02-17 07:12:02,1111,125,63.32,2,web
3108,2023-01-19 01:26:24,1729,196,23.19,3,web
3988,2023-02-01 20:23:48,2304,16,28.62,4,app
1721,2023-02-17 01:06:00,1937,39,11.11,5,web
515,2023-02-02 16:30:50,422,51,83.15,1,web
2443,2023-02-03 03:09:18,1356,1,74.6,5,web
55,2023-02-01 11:15:20,1946,97,98.03,4,web
1987,2023-01-18 09:42:02,553,187,68.07,3,app
2360,2023-01-16 19:26:14,1404,10,93.17,5,web
1803,2023-01-24 08:10:57,1054,144,89.62,2,app
4531,2023-02-28 12:03:28,523,155,62.5,3,web
3501,2023-02-08 06:14:12,536,175,86.04,5,app
1524,2023-03-28 19:02:35,2385,55,98.09,1,web
4134,2023-01-05 08:35:05,1716,164,13.99,5,web
2069,2023-03-19 08:04:15,2096,61,99.17,1,web
16,2023-02-22 23:10:45,2244,182,16.41,1,web
4896,2023-03-03 07:20:19,1141,97,98.03,4,web
523,2023-02-07 09:59:48,670,160,14.64,2,app
4084,2023-01-06 22:59:14,1215,65,90.16,1,web
4410,2023-03-13 08:49:51,986,32,29.81,1,app
3287,2023-02-27 20:16:27,1398,132,73.78,3,web
1650,2023-01-28 12:04:27,660,72,27.61,2,app
3280,2023-03-07 18:36:12,506,235,30.67,4,app
60,2023-03-10 01:59:35,475,95,13.12,4,app
2143,2023-03-30 03:59:40,1693,216,60.92,4,app
1046,2023-02-25 08:57:57,1784,111,66.5,5,app
4293,2023-01-22 17:47:04,1572,70,90.77,3,web
2649,2023-01-28 21:02:43,2398,163,23.41,4,app
4548,2023-01-13 11:50:49,1399,168,65.47,4,app
2211,2023-03-11 07:29:38,676,106,96.51,1,web
3373,2023-02-16 15:24:26,2258,149,18.52,2,web
3524,2023-03-18 18:34:45,1663,114,13.91,3,app
1434,2023-02-11 07:28:16,1220,94,11.08,3,app
2214,2023-03-06 04:37:38,844,153,31.47,2,app
4978,2023-03-30 17:17:41,596,219,44.09,2,app
3938,2023-03-15 14:48:22,1587,210,54.44,2,app
15,2023-02-16 10:30:55,103,168,65.47,1,web
1897,2023-01-27 04:08:19,1942,23,43.71,3,web
3973,2023-03-10 21:52:19,1224,69,81.07,5,web
1822,2023-01-14 03:48:13,385,15,43.46,5,app
1276,2023-01-27 17:02:16,402,199,40.28,3,web
2395,2023-01-28 20:16:15,1299,114,13.91,2,web
903,2023-02-27 11:29:17,540,217,15.17,1,app
1947,2023-01-25 08:59:57,2046,149,18.52,1,web
54,2023-01-20 23:29:42,581,53,10.83,3,web
1317,2023-02-02 03:02:20,2249,68,93.04,4,app
2216,2023-02-26 02:30:30,42,209,45.24,5,web
208,2023-02-12 17:30:38,2424,172,39.84,1,web
1753,2023-02-02 23:16:49,2417,52,63.12,3,app
4982,2023-02-03 05:21:48,1689,27,24.13,4,app
3466,2023-01-21 21:31:10,1864,9,79.84,5,app
1571,2023-03-01 01:49:04,786,164,13.99,4,web
4490,2023-03-15 09:57:29,408,144,89.62,1,web
4880,2023-03-11 21:33:48,1637,86,44.04,4,web
2238,2023-01-05 16:52:32,600,149,18.52,1,web
1266,2023-01-23 07:09:29,1761,7,23.09,2,web
354,2023-03-26 01:15:44,266,67,22.18,3,web
2832,2023-02-06 16:20:04,805,157,29.69,4,app
3824,2023-01-09 15:02:42,1027,88,81.31,3,web
2763,2023-02-20 04:12:51,263,57,94.74,5,web
1560,2023-02-07 11:16:26,91,144,89.62,5,app
4969,2023-01-23 14:50:44,1186,227,71.1,4,web
4365,2023-03-18 18:32:49,483,51,83.15,3,web
1427,2023-01-25 20:09:04,1185,28,57.85,1,web
4173,2023-01-10 02:37:25,64,33,48.96,1,web
3744,2023-03-23 14:22:43,1203,135,72.48,2,web
874,2023-01-28 05:59:21,1200,46,91.75,4,web
3473,2023-02-24 21:59:39,1561,108,75.11,2,web
1132,2023-03-26 22:10:48,1812,121,5.86,3,app
503,2023-02-09 13:19:51,632,68,93.04,5,web
3983,2023-02-20 20:32:30,688,180,5.91,5,web
477,2023-03-14 19:43:50,2219,36,25.01,2,app
4852,2023-02-26 04:02:22,1189,106,96.51,4,app
453,2023-01-13 23:17:43,1485,113,80.26,3,web
1390,2023-03-23 08:27:41,1736,98,6.85,2,app
816,2023-03-04 02:24:25,1016,33,48.96,5,web
1829,2023-01-26 21:11:29,622,4,96.0,1,app
3837,2023-03-03 20:01:52,2116,90,19.96,2,web
1868,2023-03-14 13:22:54,2264,165,97.06,1,app
3684,2023-01-18 05:02:48,2251,50,27.38,4,app
3934,2023-01-11 13:04:43,1163,113,80.26,3,app
117,2023-03-10 20:29:21,2177,148,46.46,3,app
1415,2023-03-21 04:50:57,396,53,10.83,2,app
4555,2023-01-05 05:42:18,866,204,13.67,4,web
619,2023-02-23 22:43:37,596,104,36.12,4,web
4940,2023-02-26 13:21:55,1978,92,84.13,1,web
640,2023-01-12 07:04:45,1839,66,87.05,4,app
1732,2023-01-16 19:41:21,151,104,36.12,1,web
2922,2023-01-22 02:56:33,97,171,87.56,4,web
3500,2023-02-15 16:37:45,27,182,16.41,2,app
1512,2023-02-17 20:18:44,813,201,58.77,2,web
187,2023-03-27 16:03:22,21,235,30.67,2,web
1460,2023-01-20 15:00:46,1735,17,89.24,1,web
4322,2023-03-04 15:17:50,2017,169,17.29,3,app
4200,2023-02-09 17:05:17,1139,153,31.47,4,app
3917,2023-03-23 02:15:18,638,2,85.17,3,app
4818,2023-02-17 04:27:17,510,221,73.68,5,app
1594,2023-01-31 21:54:26,446,48,85.2,3,web
3231,2023-01-17 01:06:36,2276,206,88.94,3,web
75,2023-02-02 05:00:39,1880,165,97.06,2,app
418,2023-02-15 06:20:50,2101,46,91.75,1,web
4333,2023-03-05 10:27:19,1147,229,20.94,2,app
1450,2023-03-11 17:51:13,1590,179,65.13,4,web
2505,2023-03-22 10:09:00,1086,196,23.19,4,web
